v_cmd w_cmd dt dx_body dy_body dtheta
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.972134263520168573e-02 -1.108529581954125973e-03 1.437473893322049889e-04
1.650000000000000078e-01 -1.002999999999999892e+00 1.219999790191650391e-01 1.847206406531184605e-02 -9.380780790090035084e-04 -3.085720748130560409e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.189999580383300781e-01 1.409357553044517965e-02 -2.101210598074720881e-04 -6.263103425302096738e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.492476839344119947e-02 -4.237297063594876873e-04 -6.752600780108330980e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.730963971381717717e-02 -1.105403530079814706e-03 -7.607150331981316072e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.518876234974500528e-02 -2.279777386937877764e-03 -6.641417795286619352e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 7.377380477761576183e-03 9.425071608637548490e-03 -2.456000840140877273e-01
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.353939416177697003e-02 5.889639364039523685e-03 -7.197697459737728565e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 2.127283944526447285e-02 -1.356370896613239355e-03 -2.780877272297521685e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.239998340606689453e-01 1.823415738078434933e-02 -1.331751400833237203e-03 -5.893183158964143686e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.160001754760742188e-01 1.695197212972117742e-02 -7.089061487078546567e-04 -1.578240626782889677e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.189999580383300781e-01 1.797379127828034953e-02 -8.068854689317634526e-04 -7.836425148519676753e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.467819614694071927e-02 -2.813390363106320433e-03 -5.372325693294044413e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.714177393367959795e-02 7.019247136470689943e-04 -8.532020086848968177e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 2.010399325759181649e-02 1.057799500693880346e-03 -8.467229629076555852e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.727202235008187814e-02 3.115263558451991308e-04 -3.509057769395518278e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.628214241215795305e-02 -1.091221913877934557e-03 3.246391702854900529e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.687047410019295451e-02 -4.878964840312216035e-04 7.969164565314379445e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.920447145016411505e-02 -1.565497622935127855e-04 -4.421321098030617236e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.632099957538463847e-02 -2.931878090814609913e-04 6.898822298789131224e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.899986353004195702e-02 -3.648962321976517015e-04 4.972499561274101865e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.824242720396664769e-02 -1.013178865468923953e-04 1.175737032589996289e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.209998130798339844e-01 1.875383274706948419e-02 -6.254929644041130540e-04 -5.549054332272262968e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.695760088388213391e-02 -8.925083503493343694e-04 8.590198480343591569e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.860450625724110671e-02 -6.396797445699731535e-04 9.497983291479883405e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.845842737522832358e-02 -3.426552678962363138e-04 -7.585823586545359376e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.782974201912540177e-02 -5.540251500903946302e-04 6.576779152632550307e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.209998130798339844e-01 1.791313909918401670e-02 1.079048537646725738e-03 -1.462428242377589171e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.740258477602540585e-02 -2.368067868594109573e-04 1.012938234653315561e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.833153365952124719e-02 -8.498744795569076679e-04 8.870611295046515465e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.781432306173380553e-02 -4.214424231067243065e-05 7.666662429266501988e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.824906702816458254e-02 1.318558506023005672e-04 -3.206666242798306143e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.916876646897838765e-02 2.393472873218407959e-04 -1.114666687859378058e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.664577839271991558e-02 7.544634299806191741e-04 -9.735691506921995142e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.887736212847049636e-02 -8.224524571695600132e-04 1.038235367110162954e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.842528453266254959e-02 6.924224922979331509e-04 -6.452932743712835872e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.814900393470854356e-02 -4.083734175026713931e-04 2.986268671041347744e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.907694445496797842e-02 5.415820718839272838e-04 -6.606040698647674958e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.962326780829487527e-02 5.340476908467020611e-04 -6.893959297463503333e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.625396592239879492e-02 -1.989376992304102768e-04 5.125495202829899455e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.159999370574951172e-01 1.878172033561890594e-02 7.886875015604361341e-04 -7.072160282767914197e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.894993881642976011e-02 -2.287866398889299574e-05 4.689806101435323171e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.838679055149231717e-02 4.931691136712311810e-04 -2.236472237868714075e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.250000000000000000e-01 1.870489927546013786e-02 5.998842419939727846e-04 -2.446666242266193336e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.150000095367431641e-01 1.662509453843954640e-02 1.420294836228484792e-04 3.100782899219556299e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.250000000000000000e-01 2.098456921449756707e-02 4.680691846558719671e-04 -2.780784171841688135e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.724119148328891876e-02 -1.774563207195701403e-04 1.886670163901538189e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.793001195985470531e-02 -1.228738967963072595e-04 8.599967148406051365e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.881724260732376905e-02 5.304288022598482866e-04 -1.488564957257132448e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.190001964569091797e-01 1.644636743431667283e-02 2.813265856022955334e-04 8.785693191288856951e-04
1.650000000000000078e-01 -1.002999999999999892e+00 1.209998130798339844e-01 2.091121986201904467e-02 -8.636431503158334411e-04 -1.515000372615737945e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.189999580383300781e-01 1.573875421143146325e-02 -2.930164708196229817e-04 -6.114703605337590275e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.180000305175781250e-01 1.182655437058876408e-02 2.434618173032486715e-03 -1.018329526670789242e-01
1.650000000000000078e-01 -1.002999999999999892e+00 1.230001449584960938e-01 1.949784686853481275e-02 -7.198993021052008546e-04 -7.550000863474792823e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.343102434976536225e-02 -1.559581755863371664e-03 -4.541996469445352957e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.712366618243234967e-02 -1.250537562684455803e-03 -8.890040466264315100e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.622624027351866546e-02 6.957489190992963927e-04 -8.499245927240073328e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.180000305175781250e-01 1.444370074303412410e-02 -1.582618604625217994e-04 -6.409464896364180930e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.210000514984130859e-01 1.691943998229950702e-02 1.422227712283173715e-03 -7.745253418420139369e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.210000514984130859e-01 1.587952171345562158e-02 -9.270636657385993365e-04 -6.463142423056345010e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.471612971930257377e-02 3.311725785499174124e-06 -6.562856381647952375e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.784411751657734302e-02 -1.954374749135721380e-03 -6.772863506760673502e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.706870516781135508e-02 5.203760386063979379e-04 -4.035260010150176768e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.892232961235698965e-02 2.542132286822203907e-04 1.728123516910828883e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.673399891963191222e-02 -5.487151298483403800e-05 -9.291669151069381627e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.876023980649479256e-02 -3.316067514614259859e-04 1.740163306185316117e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.961185740574554123e-02 3.095299630408911845e-04 -5.966319206178738455e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.657621171594684736e-02 -5.291290573523968477e-04 2.043695845776571929e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.833946720534699454e-02 3.016658806975856116e-04 -1.129411104707767066e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.897766066829121093e-02 -4.434457194294940535e-04 2.540000000511799527e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.718277542860051701e-02 4.360012697517470781e-05 -8.400000005117647106e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.815887121560740003e-02 1.606082967865549854e-04 -3.699999999999814548e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.259999275207519531e-01 1.993696799565318825e-02 -1.546278065134732566e-04 2.124995157460674022e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.190001964569091797e-01 2.006987426934243868e-02 -4.951956913626289619e-04 1.308336055787062691e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.767461192985786758e-02 -1.920886017632954246e-04 2.339391927106859725e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.760514991159650711e-02 -2.264958360558427808e-04 6.397789084822136374e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.888057243635039850e-02 -6.259399338908247512e-04 3.001784151996478300e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.986907775675955320e-02 6.287116775269673691e-04 -4.100953715040933645e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.582564414384179247e-02 -1.295336995465277280e-04 1.386667514207573504e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.907255916058956877e-02 -1.043629450924846852e-03 -7.200019039093064066e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.820783682670606279e-02 -9.612388655895823253e-05 1.920001903909174246e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.924951202352558066e-02 2.463091496502072680e-04 -2.342861040273369611e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.510551790582501108e-02 3.123974156254115397e-05 5.999996587922939995e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.689483431747804826e-02 -7.386093899893727069e-04 -7.650882941671266479e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 2.010536531967268767e-02 -6.533865112220565985e-04 6.127086040718765503e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 2.155981461047231512e-02 -4.684318163763884213e-04 1.466666135330285670e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.880997999239157267e-02 -5.002329982526504404e-04 -3.824676124705650437e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.210000514984130859e-01 1.182017230890286021e-02 1.706988032161353870e-03 -9.028659106411351942e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.189999580383300781e-01 1.294385517633986175e-02 -2.063287364438638576e-03 -5.660785700451365088e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.189999580383300781e-01 1.643978895771839449e-02 4.356586307077726927e-04 -9.029879115886885188e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.210000514984130859e-01 1.805304419569245949e-02 -2.136850576088849402e-03 -2.497433036258556172e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.209998130798339844e-01 1.589756959137753750e-02 -1.223573968314489724e-03 -7.430563353729757736e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.541430713090947632e-02 -1.379228562968657507e-03 -6.856575954162069664e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.554540775566033185e-02 -1.219676227840612963e-03 -3.332678218449203200e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.907707218482742467e-02 -8.422008094533528499e-04 1.687509396350428403e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.779375041306406613e-02 -9.651170758849820369e-04 1.649967040702193799e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.827991029681390323e-02 -3.439856369717953985e-04 -4.639999999872301828e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.794113858462088873e-02 -1.209276996647962524e-03 2.139999999871911029e-03
1.650000000000000078e-01 -1.002999999999999892e+00 1.230001449584960938e-01 1.939421160627534391e-02 -1.101558982088439963e-03 -3.284000409589671321e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.426700037032325660e-02 5.218034122835887162e-04 -8.401246744510482145e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.564772730827410085e-02 -1.399774803751213485e-03 -8.073788011086158178e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.462637460492964211e-02 -9.305679083790280130e-04 -6.247316265775371136e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.170001029968261719e-01 1.683674067275831368e-02 -7.638345278077746103e-04 -7.146318071530810556e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.229999065399169922e-01 1.576447294546059683e-02 -7.551630871627588830e-04 -7.907041005427917213e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.520067007605916710e-02 -1.683442271987520668e-03 -5.882414222418752558e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.703474070921835379e-02 -1.819283169732031046e-03 -6.741875269647934488e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.602916435551620875e-02 1.884467787344797779e-04 -4.902353056136066201e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.849803363311296189e-02 1.699798470447479127e-03 -1.576219154829239244e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.964177760480251278e-02 -1.915963329565647253e-03 2.211238506666379777e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.736756532256563887e-02 -3.875410286102757510e-04 -3.561954583841675515e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.874101936018897005e-02 -2.500634589156481256e-03 2.053529164283141029e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.798904129857021791e-02 -4.793155778765206300e-04 -8.075003365801247668e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.848046326383883178e-02 -1.328740604652483160e-03 7.650005202677334637e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.868418447892952403e-02 -6.912099366176665920e-04 -3.301670002100465240e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.819180488699487577e-02 -9.549045986514887504e-04 -5.150071121096111426e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.688017848263383136e-02 -9.356677412548074788e-04 3.118145024707530411e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.872923221386459461e-02 -7.267900111803765563e-04 2.923530236627058798e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.881797467139697047e-02 -7.882017551899953749e-04 -2.256245807378487456e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.793315897715366813e-02 -1.221550591123495271e-03 2.306248788274345429e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.190001964569091797e-01 1.795391104117622164e-02 -9.626534592458292454e-04 1.643329292784656559e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.808266038559041763e-02 -1.008807944364850662e-03 5.677766317240262595e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.703415487947546741e-02 -3.183332942524027881e-04 -7.721126153208857090e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.868770732675345547e-02 -1.074658699129472017e-03 -2.614986104528149724e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.704219680239119419e-02 -4.983533767331150719e-04 -1.188499664715525483e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 2.004691639590156643e-02 -1.025347079250990556e-03 5.819997779715979647e-03
1.650000000000000078e-01 -1.002999999999999892e+00 1.150000095367431641e-01 1.628528434660797206e-02 -6.041956415916982515e-04 -2.754229468471081077e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.250000000000000000e-01 1.547468591852699422e-02 -1.385488404174907342e-03 -8.844608016508592740e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.170001029968261719e-01 1.570597618994340472e-02 5.847437238754461114e-05 -7.030102105963731418e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.229999065399169922e-01 1.746931045799006432e-02 -8.128197166427705150e-04 -6.715054508605522443e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.530649865119187818e-02 -1.754748472792814866e-03 -7.693340179230201414e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.409335069496926544e-02 -2.487556208151106736e-03 -6.189992862100268667e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.170001029968261719e-01 1.403832552808484228e-02 -2.727771057366969176e-03 -6.738672637143405808e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.798199177840620333e-02 7.393559569724315536e-04 -8.117485581363936831e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.219999790191650391e-01 1.415944470399090396e-02 -1.641051853405109742e-03 -6.020746846081959092e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.210000514984130859e-01 1.697071807440491895e-02 -1.305387517576438172e-03 -7.881764660323042904e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.517763128682690296e-02 -4.711831009646906196e-04 -6.882010888941625382e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.747337191025881073e-02 -1.136914944745459968e-03 -7.517992023289465919e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.170001029968261719e-01 1.511991372352453414e-02 3.237133875081352544e-03 -6.765031589059500305e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.728903558795955031e-02 -1.384606798214987194e-03 -4.156218916843812394e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.936494542613069469e-02 -4.770826910457611793e-03 3.205952892588115333e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.718115765436031145e-02 3.784585084652933133e-03 -2.822702386686337661e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.502886978057806772e-02 -2.511658782825806728e-03 2.971529956069396405e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.829449515070816212e-02 -1.093928018346191841e-03 -2.007792947866882116e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.190001964569091797e-01 1.739529972055404300e-02 -1.109151774252306426e-03 -1.944590841958948602e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.741354308187418459e-02 -7.706944408026675242e-04 -1.961985785585795838e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.771818772820533613e-02 -4.361258140738264594e-04 -2.011465994617989139e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.189999580383300781e-01 1.743041347617642345e-02 -7.834944096638159217e-05 -1.993061670929119344e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.786789061066265671e-02 2.758246324235059596e-04 -2.057078604351758599e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.727292167225136926e-02 6.222054748567153876e-04 -2.001392822241676583e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.754948087295475634e-02 9.841582653734842062e-04 -2.045590320659851358e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.240000724792480469e-01 1.810989597186554723e-02 1.387683872915449791e-03 -2.122930866300265507e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.210000514984130859e-01 1.763902381130224434e-02 1.728936401935920672e-03 -2.078773454516591457e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.701745354685382100e-02 2.025945382612940812e-03 -2.015141466916592350e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.711826965883314969e-02 2.388683033839316718e-03 -2.035770623719246331e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.250000000000000000e-01 1.807848877501264453e-02 2.898995761921287044e-03 -2.158398051048893151e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.729126026320084580e-02 3.156959388789882213e-03 -2.072036518223985269e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.679154958602349298e-02 3.426666370219519191e-03 -2.018483948882243695e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.714769604218117569e-02 3.861423897628109107e-03 -2.066720716375547440e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.229999065399169922e-01 1.749080933862028758e-02 4.320335492383775913e-03 -2.112865406491426512e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.697134234706163675e-02 4.574536625752045373e-03 -2.054187772332971562e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.687383234680992980e-02 4.922180005237536925e-03 -2.045434838352999662e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.676959634719911441e-02 5.266259085300222312e-03 -2.035030427553996546e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.170001029968261719e-01 1.624251720409784425e-02 5.466261223723096509e-03 -1.972624073683038048e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.210000514984130859e-01 1.668303322903378141e-02 5.983375667345426294e-03 -2.026558006702394721e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.219999790191650391e-01 1.669519522627632355e-02 6.372444621884010112e-03 -2.027888066152883084e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.629101547753514581e-02 6.599671288194516525e-03 -1.978115524437917827e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.190001964569091797e-01 1.602268535184175891e-02 6.862960304570400565e-03 -1.944136125007389637e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.179997920989990234e-01 1.457312315895924713e-02 6.261155028918008632e-03 -2.265475081157397597e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.230001449584960938e-01 2.001253520856043425e-02 1.145193780890408188e-03 -8.519332036602422775e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 1.567266986664770170e-02 2.527167121093691366e-03 -8.813330997113899556e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.200001239776611328e-01 1.429639649383564366e-02 2.635332037028802980e-03 -8.522341458112059343e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.199998855590820312e-01 2.056454684596698695e-02 -8.228622608692679266e-03 4.571674698553751526e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.189999580383300781e-01 1.558288866616910733e-02 -2.864878236063678110e-03 -5.991371331580763737e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.220002174377441406e-01 1.740876432916211441e-02 -1.346514058912112212e-03 -6.078634917065528498e-02
1.650000000000000078e-01 -1.002999999999999892e+00 1.179997920989990234e-01 1.466732778568030811e-02 1.373815519869483852e-03 -8.912657114836353145e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.511634408034148030e-02 1.379327677613667071e-03 -5.354006843242720137e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.973179398298374743e-02 -9.150209808965210218e-04 1.907999904634083421e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.842875831313933385e-02 -1.249160454595829757e-03 6.572945434216936889e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.802847996321946256e-02 1.978975476074952902e-03 -2.243292654768547223e-02
1.419999999999999873e-01 0.000000000000000000e+00 1.250000000000000000e-01 1.870107212211521291e-02 -6.757183964502038939e-04 4.879979682939517005e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.150000095367431641e-01 1.656391127176776515e-02 -4.172849865161374142e-04 1.858825996104762623e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.250000000000000000e-01 2.030473547219386471e-02 -1.290530771807423330e-04 -6.588236119169366134e-04
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.734068318842707859e-02 3.855819175595676801e-04 -5.729412507173403668e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.219999790191650391e-01 1.771508246855351201e-02 -6.314276617866111316e-04 3.816077054401567636e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.180000305175781250e-01 1.835105542904964110e-02 -2.407930343629365380e-04 4.153335451043904669e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.199998855590820312e-01 1.662178276020767273e-02 1.502033289319491816e-05 -3.487058327236614019e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.200001239776611328e-01 1.868374359097900797e-02 -4.608730665304067164e-04 2.480396960328423717e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.169998645782470703e-01 1.920753985485255597e-02 6.090114966695939214e-04 -3.833314790619546386e-03
1.419999999999999873e-01 0.000000000000000000e+00 1.230001449584960938e-01 1.783611212952333422e-02 -4.638328356901134236e-04 3.305862223663247335e-03
